node_id,lat,lon
0,40.172520745976925,113.14346229988489
1,40.087707002413666,113.15585454659417
2,40.16538425279476,113.29770089493127
3,40.14887060271533,113.12025948358225
4,40.0915126541445,113.2452685582994
5,40.114413328393105,113.20135516218109
6,40.02442352293801,113.2971103115836
7,40.025445934008395,113.1606848833128
8,40.04146119780922,113.12201924128226
9,40.19954664895361,113.1825938217726
10,40.19601075982958,113.18328476285274
11,40.1763412342308,113.15808546529746
12,40.19970261541094,113.29264473856678
13,40.0408733577004,113.1518618126505
14,40.04835349653511,113.2445109261165
15,40.188172877908904,113.22402176592135
16,40.11097462900527,113.06176041321837
17,40.13261760315895,113.15759392952849
18,40.13066888916602,113.17778570207965
19,40.04872944973161,113.26615708450163
20,40.066138560049176,113.03126951343876
21,40.07657663423573,113.00839711057945
22,40.0044405924615,113.03163382179092
23,40.13218860106668,113.10402899277314
24,40.178251819010704,113.03809173581767
25,40.15717427697375,113.18717462101647
26,40.193683880528276,113.01297316981885
27,40.01093124634272,113.25620992096674
28,40.02163224044334,113.0045124888019
29,40.04083795096836,113.25214616021617
30,40.016559401763736,113.18076970344445
31,40.02386461063665,113.19177509401268
32,40.16549898921273,113.21222331100448
33,40.18953946862036,113.1378954708066
34,40.01618578501507,113.0882254095948
35,40.09129322380638,113.04224606333528
36,40.0288472346137,113.0271067465567
37,40.180338511734405,113.2563648137338
38,40.00774687344535,113.20441861721339
39,40.09250603200272,113.2621546062057
40,40.02967070630316,113.2544786304004
41,40.03413410884246,113.2582909527958
42,40.19273009693376,113.21252976898066
43,40.1673293314242,113.20175930897854
44,40.102813938416375,113.26866299125075
45,40.071346281310205,113.0081609013817
46,40.05190733143846,113.291019082883
47,40.14840225323569,113.11119224809381
48,40.01185500706175,113.25452750262501
49,40.167513766299464,113.29500527767847
50,40.06330071717487,113.07322372258744
51,40.169602125431545,113.03243218174306
52,40.11322958621627,113.10769751555334
53,40.171608109823644,113.16558086066888
54,40.136735772525434,113.19040771069561
55,40.09811519993445,113.24015412413121
56,40.08785018596041,113.02362315428974
57,40.05069020615504,113.17061255068317
58,40.18252457773428,113.24154726363604
59,40.03060567478243,113.0857361517996
60,40.00533399840184,113.13833326145392
61,40.06808081390971,113.29269795466735
62,40.0538800454712,113.24387187276855
63,40.11439070556506,113.14414153371992
64,40.04688497907812,113.15049405944367
65,40.17486296233561,113.24716545653024
66,40.00042089744128,113.12092931029797
67,40.1338752952503,113.21535830445639
68,40.1351374013123,113.27375807390946
69,40.19426571041499,113.27783551285975
70,40.00193369189028,113.28681819753957
71,40.09842688859142,113.07039969796824
72,40.04045673630029,113.05586781870727
73,40.1401875482845,113.26271989113488
74,40.042718218109485,113.17998788836678
75,40.15436417196855,113.22929075677203
76,40.013520045856,113.28397055616327
77,40.18102486599467,113.02674282208636
78,40.180607819506214,113.2768963398964
79,40.05689790668703,113.0519900595854
80,40.02607269238666,113.2900046255674
81,40.12516156550638,113.04942160023242
82,40.07693857071596,113.05153678104679
83,40.080680900782546,113.0451882785778
84,40.07056007144226,113.16178230055085
85,40.08474056804134,113.26284375479653
86,40.07630360959394,113.17286572914065
87,40.088160721707204,113.20194053364924
88,40.15800580671429,113.26227294476853
89,40.062343750708955,113.18229387728434
90,40.15831814274158,113.23419236937225
91,40.1246155927361,113.18344136349153
92,40.15926141711517,113.08852598738557
93,40.19186983363107,113.02135431384973
94,40.14007082284769,113.03190327907208
95,40.07810991018378,113.10045066984961
96,40.17089257668339,113.0557318924245
97,40.03929190611189,113.25898545369193
98,40.18393239041081,113.04504135737564
99,40.14615512882553,113.11435648796066
100,40.16942856189581,113.21152848734611
101,40.133443761569,113.12493271604447
102,40.1762235979884,113.08352877405224
103,40.07640906465625,113.01065178089182
104,40.1770148528874,113.24641657908
105,40.062180555627776,113.0939651281571
106,40.184955696088934,113.18463929557808
107,40.01656870082018,113.06615057183028
108,40.112582704828235,113.2266054737928
109,40.14651277787312,113.0211873767721
110,40.17619209292402,113.15431851880274
111,40.149531377935034,113.05213325681109
112,40.00152678004865,113.25784069305874
113,40.187011197388955,113.25856786601301
114,40.09147322313524,113.07497279792473
115,40.12914278765926,113.22604123054117
116,40.02993994534993,113.11378323844788
117,40.1750214346847,113.00394020717778
118,40.045208073923945,113.20163734242486
119,40.18766265946709,113.1189168190519
120,40.04060394375658,113.02098783543204
121,40.07141934231255,113.04089340917076
122,40.10500307139889,113.21631386619984
123,40.19879319158719,113.08550365413427
124,40.16816159869985,113.04813216552454
