node_id,lat,lon
0,26.022319552451943,119.26527730815882
1,26.07325240503099,119.32415425045508
2,26.170526478614043,119.31853602175754
3,26.102383128436657,119.30368999939363
4,26.14271603213548,119.32901609777201
5,26.187360231871523,119.33713361277127
6,26.070913674267388,119.27474439641173
7,26.17571118717505,119.29885903525648
8,26.032798640810768,119.25704100179993
9,26.107392191183035,119.2809144897197
10,26.165420611733865,119.29249618172746
11,26.1649777475038,119.32794619868629
12,26.076200844869685,119.30594538889264
13,26.07974329845849,119.34060783920987
14,26.10038237029989,119.27384549662698
15,26.192505159112162,119.32265971587672
16,26.07697639374513,119.27154363415798
17,26.1210168029729,119.26059228980134
18,26.157461698764216,119.29284038316054
19,26.11418676409845,119.32110377729559
20,26.11854316104584,119.33717704633608
21,26.112607707112403,119.33663370124283
22,26.00615044662174,119.28151477490474
23,26.096728246168304,119.31276700771869
24,26.018931739882802,119.34767465747134
25,26.07550689450771,119.34118219508038
26,26.075700252257242,119.3169634624685
27,26.038847447487612,119.31097742849141
28,26.14239808074168,119.26597116046094
29,26.08826490989541,119.274029157367
30,26.189584725436593,119.25036840002659
31,26.074874457476678,119.26895288172636
32,26.142528549560573,119.29268653055921
33,26.101648341483703,119.28864434387755
34,26.091758852157533,119.3158723807201
35,26.149534273348316,119.33552969858596
36,26.151437716342308,119.3159863611548
37,26.158952828390746,119.34459824549873
38,26.135458862349036,119.26187104851778
39,26.073176739555382,119.309430622516
40,26.077436242707844,119.30630070990338
41,26.160924961834247,119.26805771316933
42,26.12281749594222,119.32250360359485
43,26.127503327934928,119.27548983933194
44,26.050706006979304,119.34090257235951
45,26.094226739365958,119.25706350224547
46,26.124468577663535,119.27704960738043
47,26.024038508670706,119.2949687718501
48,26.104031665021385,119.33772853629686
49,26.0181559504291,119.2725107689001
50,26.089589096707527,119.31875690035677
51,26.147203328026162,119.28251873805945
52,26.06582114592255,119.27153604366455
53,26.078921561499193,119.2527350269641
54,26.105687631043054,119.29468360392701
55,26.04790979625226,119.32171596207321
56,26.11523880742873,119.28767939616274
57,26.142705886157547,119.34869597695864
58,26.18149470992041,119.3486193096111
59,26.06846615170863,119.26655241556635
60,26.085376824341584,119.32250178983732
61,26.128339633453837,119.29260273764058
62,26.125256122439637,119.28642412305337
63,26.001986889547013,119.34764067471238
64,26.09144769912738,119.34480378341118
65,26.041013561813617,119.3089412476067
66,26.146772368658535,119.30563343834811
67,26.002806886842006,119.27604587314913
68,26.159720979538854,119.3407346379575
69,26.194339194183733,119.30572343618401
70,26.139057384574713,119.26027098339208
71,26.138670139029195,119.29524684591607
72,26.06880839242604,119.33517695451435
73,26.184068369817567,119.30344419799242
74,26.18284181022384,119.28608520411053
75,26.16951657852887,119.31675769636254
76,26.068318085449096,119.32329529367293
77,26.054483005863705,119.3125695029103
78,26.13086581195627,119.25189442782977
79,26.16952039248021,119.32170182230689
80,26.008530971356187,119.2851986302703
81,26.170852637882064,119.26548330818926
82,26.125433600788043,119.25356138103092
83,26.125938402292533,119.28034754980105
84,26.04946887143283,119.34395811055033
85,26.12544559045656,119.34896248105552
86,26.19519731019334,119.25350105663301
87,26.13353480827118,119.27097822565375
88,26.1573285434993,119.29356858322487
89,26.0672463554306,119.33012299238364
90,26.173570714257593,119.34115289741702
91,26.13657958598922,119.26265977055598
92,26.04497648289883,119.25306334033529
93,26.133283528120565,119.25624500913133
94,26.029220802462515,119.3458640291781
95,26.053887426317804,119.34387945059065
96,26.130522595223653,119.30995562085491
97,26.062724687981657,119.32458482221908
98,26.0066294071648,119.33056210481139
99,26.105961484590246,119.34200382061246
100,26.050865689611918,119.29782843760086
101,26.04247614486807,119.32639795670846
102,26.18010406259309,119.28882260569769
103,26.075438239653444,119.28188042462759
104,26.15615837047909,119.2830963682166
105,26.07282760359196,119.281306138254
106,26.130499239494075,119.29382599032856
107,26.07230127063336,119.34107327230714
108,26.107198323064765,119.28429975476047
109,26.07867243109967,119.26834187015123
110,26.002565997066267,119.25182150244358
111,26.150201450696084,119.28776712143085
112,26.115624440978927,119.27482510533953
113,26.06149917927744,119.25228717915029
114,26.017544128997677,119.31273158962412
115,26.020646019189737,119.30015956708007
116,26.181780354787147,119.33794162473326
117,26.153688508833906,119.33539355400241
118,26.055983584315637,119.26137534910505
119,26.09558061442815,119.31958687016291
120,26.03153545268357,119.26056902767871
121,26.052011879940654,119.34275731716187
122,26.049078416622798,119.2910091237868
123,26.005772125178936,119.30167913587496
124,26.08986154520891,119.2639590084489
125,26.078673733114716,119.34878189059236
126,26.14530710418809,119.25743647808777
127,26.02659710804307,119.31473455168285
128,26.028166647147053,119.25849301980139
129,26.052427564888827,119.30845996379894
130,26.075105450728667,119.30491852300827
131,26.011846331228075,119.31514356312468
132,26.025594001488606,119.33938055999977
133,26.14910605027102,119.30677700690825
134,26.0016285671875,119.34170121520258
135,26.163764471271488,119.25301064738281
136,26.00000823166148,119.29247940626074
137,26.061279527783356,119.31338861434926
138,26.054484265584737,119.32571525706146
139,26.0197232327256,119.32741640313465
140,26.18078753578625,119.25331090735651
141,26.194017446684608,119.30345450898471
142,26.116327749715477,119.31656499352796
143,26.170383436371928,119.29989878494506
144,26.000994028810794,119.26474906334278
145,26.18776003566599,119.34351192471401
146,26.17389935882737,119.30679294593556
147,26.142511551663638,119.3165584738667
148,26.13875400494249,119.3093815117045
149,26.07241057111435,119.25198657354122
150,26.045858463761675,119.25196587439997
151,26.028224687344924,119.28598878167513
152,26.097611375144172,119.31599763653888
153,26.057989832282118,119.26676308148863
154,26.144650175194005,119.3226310976861
155,26.027920347104857,119.30255705100829
156,26.020292913010817,119.28176408393188
157,26.131351335197156,119.3405598982294
158,26.020427711957623,119.34445298953288
159,26.00933483129324,119.29753542705805
160,26.051019199908623,119.32544136352749
161,26.102389573167983,119.30780702930691
162,26.1244797298521,119.2592951786017
163,26.063365675564985,119.31273555094378
164,26.19554875290327,119.26502725487057
165,26.02887262155709,119.3131197352225
166,26.08704177980257,119.33472579387767
167,26.09060065425782,119.30650199197358
168,26.132864752820414,119.28883695251774
169,26.067712289916077,119.27798832806228
170,26.06509792652995,119.28743342137065
171,26.071560764108646,119.29940157502395
172,26.000490903943735,119.32354720461626
173,26.052123705845354,119.2943264891723
174,26.01891348638134,119.27095982765594
175,26.123029772032538,119.33434264826658
176,26.1539550200789,119.30247604485518
177,26.08497287473832,119.26796736910038
178,26.14449350411559,119.31480521441516
179,26.15653497382407,119.29283653215556
180,26.140971463086895,119.28116041090259
181,26.059112914442434,119.33288659009864
182,26.00991066027793,119.32017544310506
183,26.199504674226063,119.28647367861944
184,26.138399873862003,119.28562559114441
185,26.145723821831464,119.27917677416835
186,26.175812058016632,119.29675151484523
187,26.19410404775664,119.3298179713003
188,26.102599164854183,119.31594871911878
189,26.063968082923747,119.30282249123117
190,26.09685226780044,119.34603113482767
191,26.019266926205454,119.30044223450528
192,26.10450244750879,119.28369055916902
193,26.169809733844964,119.31010724926858
194,26.12044636450258,119.32338856603478
195,26.09917795422685,119.31641474439232
196,26.156396681260933,119.3199912960024
197,26.166521118323118,119.30177993632776
198,26.100185757910452,119.29175672700607
199,26.13285848521529,119.29411021878327
200,26.021400251316255,119.27157700460378
201,26.097755132230386,119.32029626549296
202,26.133437726777085,119.31840223410256
203,26.148539837925334,119.2544591928457
204,26.111639914030082,119.31109392456709
205,26.151941020928486,119.33172493440937
206,26.183434828511135,119.28620633118454
207,26.153186560764905,119.3126546793119
208,26.19058626752348,119.25732551067021
209,26.145489818121597,119.34266135651312
210,26.11192990198819,119.29105400889823
211,26.180646812312197,119.31233519463471
212,26.072806538436332,119.328167698466
213,26.09486349063811,119.25929629633437
214,26.180759973684623,119.27576323505804
215,26.04990099555567,119.26417495548716
216,26.08103130436856,119.33478303500566
217,26.055953034404858,119.32648844291306
218,26.146916784526113,119.33003033404144
219,26.12407787864127,119.26265523680901
220,26.145503133998023,119.25599378260041
221,26.042827683666633,119.33206350050669
222,26.194659180174277,119.31893643722405
223,26.10819237036908,119.31201697676497
224,26.199156787238493,119.32996923722305
225,26.113633078322657,119.30619793296296
226,26.13655909672678,119.32480937204888
227,26.122779793618694,119.29850611067813
228,26.01868911722434,119.31655343837122
229,26.06028889260844,119.27076546283942
230,26.07398474848226,119.32330791081645
231,26.156795330431777,119.33627981058514
232,26.010718834527996,119.29192375032599
233,26.144759135982444,119.26061072034557
234,26.049673713367262,119.28751101428675
235,26.092336880942295,119.32723267824846
236,26.09966570120938,119.25442772659784
237,26.154246997364883,119.27119685945746
238,26.054543864751288,119.26502661415468
239,26.04260990808038,119.25484237845603
240,26.170335609075835,119.32876633834796
241,26.122751378072135,119.34974788675922
242,26.122224081938864,119.29629506149031
243,26.15577530323674,119.2549847029678
244,26.06754239216674,119.32914198838186
245,26.117584543310514,119.28391550010524
246,26.025149705621164,119.31818935104855
247,26.09669283773319,119.26356280308173
248,26.195943582023627,119.25316588355234
249,26.129829085620866,119.30073217913132
250,26.182335344888813,119.32008939670013
251,26.051610795850696,119.31349992283536
252,26.062802338160452,119.33698535648551
253,26.016732411553264,119.33159256389506
254,26.040510775089924,119.33518971120085
255,26.196655167190695,119.2856524175673
256,26.08058579932387,119.26119325946225
257,26.162026850683333,119.32690708207492
258,26.108272482976613,119.30374974631962
259,26.147005762437285,119.27993244886625
260,26.078259132273097,119.25996703270515
261,26.162674362192494,119.28937913945208
262,26.075477330840613,119.2663462211155
263,26.01768547980252,119.33575120096097
264,26.087321031556048,119.33479027417204
265,26.01279370097192,119.31937434854902
266,26.194364117468748,119.3171079189659
267,26.03471337640668,119.33081839666394
268,26.044921950854512,119.3401270298799
269,26.004491320203705,119.25797720565276
270,26.027988883258118,119.30385801277016
271,26.090864721015173,119.25327429663031
272,26.034916627792555,119.28633789212749
273,26.146660665493375,119.29855303337158
274,26.09135486589755,119.34456819490468
275,26.0688657803543,119.25919792670781
276,26.11021107136153,119.31953868213019
277,26.187065297108152,119.28466364005618
278,26.01716741467263,119.25825800111637
279,26.016280293483632,119.31326726346056
280,26.177180541595018,119.26659099714118
281,26.079543373569077,119.26130684462375
282,26.086526651985693,119.33143112962277
283,26.052684057080686,119.33732257738808
284,26.059714227122843,119.32969881396349
285,26.10602467387235,119.26765369261317
286,26.088463703278787,119.28526291781453
287,26.050618445730535,119.2860601274835
288,26.028326879305823,119.28157146805549
289,26.137308764973284,119.309009291388
290,26.063027767707965,119.29078460250169
291,26.026237309861436,119.30093392667824
292,26.152713367531618,119.30561981975394
293,26.11682939947865,119.3102481550961
294,26.034789271404144,119.31825966048358
295,26.061485106833665,119.34575218783047
296,26.05930380118545,119.34515147570224
297,26.122893279890707,119.28000565930157
298,26.065227705870264,119.28399117400407
299,26.133455338876654,119.26893001756777
300,26.078276452249966,119.30645762248716
301,26.189549617532283,119.25122468208447
302,26.094690153563864,119.3318686164652
303,26.096050177509483,119.27430409821588
304,26.166826626954514,119.3034952744359
305,26.148660893010135,119.27429111952678
306,26.03852476717739,119.33353691460911
307,26.025435683863307,119.28040584655356
308,26.18909054244466,119.26573240211306
309,26.100306709784316,119.31102165141037
310,26.188550865000064,119.33971567931026
311,26.012644162622333,119.28039704603795
312,26.126444480863356,119.31200714898038
313,26.17687652558382,119.28905412582132
314,26.06274451928153,119.31581472351544
315,26.05022248210989,119.31085806138339
316,26.145228130672432,119.3254756500951
317,26.10212548519838,119.27260360462252
318,26.128694071638037,119.27674780642066
319,26.11282452968389,119.28637886055816
320,26.006788847976747,119.33052400821883
321,26.06197848490344,119.34055275751489
322,26.049234658762067,119.2532349155559
323,26.144678852955,119.30581107113476
324,26.015834953105742,119.30278950520471
325,26.01176273840827,119.28236458642311
326,26.03061301529794,119.28037819532224
327,26.015943128261963,119.30871622249873
328,26.012382829129287,119.26132023263666
329,26.185616831611284,119.32872530659601
330,26.173615237542776,119.27886332092709
331,26.142452835929944,119.28132982416739
332,26.00306606340168,119.30297693775212
333,26.12481969919505,119.2564496987639
334,26.154018205121897,119.33185966171358
335,26.08726049714902,119.31009843916401
336,26.195835768155916,119.27232877411676
337,26.125019285337736,119.280871233738
338,26.131565349594407,119.27607623728163
339,26.150229454085054,119.29698859987069
340,26.129147175808576,119.30048085297864
341,26.15020451006028,119.29726409796426
342,26.03442079171942,119.33843545805259
343,26.028951814526923,119.25685558252695
344,26.121810252216218,119.25249672005677
345,26.08066160567664,119.33068446014347
346,26.003202882556216,119.34548405594865
347,26.197707236898516,119.33150270428462
348,26.037660423939275,119.27270629294799
349,26.02998750104804,119.27644423255035
350,26.139809269786245,119.31773809182744
351,26.19474925977856,119.31946925213737
352,26.051229974291715,119.32248477988298
353,26.172879850758946,119.31325532685666
354,26.166222867373772,119.30325879094865
355,26.06093172206656,119.29154562711992
356,26.14758542546114,119.25542287955942
357,26.08028015091276,119.31681249911004
358,26.180070586401687,119.34837737046675
359,26.15701368800128,119.258366984131
